"Sentiment"	"SentimentText"
0	"Im in trouble for leaving the heater on all night"
0	"Im Just Plain Pathetic"
0	"Im like this right now http://twitpic.com/7zn9v"
0	"Im more than a pair of legs. I have a great sense of humor and I'm filled with tons of random trivia. So y won't anyone hang out with me?"
0	"I'm not buying this dress cos its 30 dollars. But my hearts seriously gonna ache for days after it."
1	"I'm not cold!"
0	"i want an octopus flash drive"
0	"i want everything to be back to normal."
0	" i want movies, but my back doesn't want to cooperate so i can put on pants."
0	"I want my stupid fourth Harry Potter book."
0	"i want one!"
0	"i want some ice cream"
1	"I want to buy the game Bayonetta and cosplay her. Definite video game vixen. ;3"
0	"I want to get out of here before that guy comes back and chops off my hands."
0	"i want to go down..."
0	"i want to go now"
0	"i want to twatt with the asian..."
0	"I want to watch the Super Junior video Catherine sent me but I'm scared. *Looks at Mary*"
0	"i want Van Basten to b the milan manager !!!"
0	"I wanted 2 go 2 the beach but no one else wants 2 go again :/"
0	"I wanted to continue that convo. Oh well."
0	"i wanted to sleep in..."
0	"I wants to plaayyyy"
0	"i was go the middle of watching 'strong baby' by seungri and the stupid power went out."
0	"I was helping mommy clean and we found clothes we bought for daddy that he never got to wear."
0	" i was vometing all ova the place.. and at the end, mrs vall was like to my mum &quot;is ur daughter a bullminic&quot;...like wtff"
0	"-- i was watching How I Met Your Mother when suddenly all the screen went black &amp;its off!! shitass! what happened?!"
0	"I wasn't able to make to to the fre Chaka Khan concert in DC *shakes fist*"
0	"i will be to sad to go!"
1	"i will can you believe its been a month already!"
0	"I WILL MISS U..."
1	"I will watch supernatural now niahahahahaaa awesome show"
0	"i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him &amp; me..missing him like crazy"
0	"i wish i could live in Sac but bring all my friends and band with me"
0	"i wish i could sleep in like everyone else."
0	"I wish I felt good enough to play in the rain."
0	"I wish I got some breakfast. My stomach is growling."
0	"I wish I was in Alabama right now. *sigh*"
0	"- I wish I was watchin LeBron play"
0	"I wish there wasn't any bad in this world....  I don't know how much more I can take before I break."
0	"i wish u guys would stop fighting"
0	"I woke my friend in the middle of the night! All because of my cousin Grace ! She &quot;PING&quot; and say &quot;HEY&quot; to him in 12:11 GGRRRR"
0	"I woke up from the deadly pain in my ribs...... I just know I gonna die!  cry cry cry it hurts so bad! Oh and good morning!"
1	"one more final then bye bye school."
0	"one of my cats is very ill after reacting badly with her injection Bloody vets! ?145 to make my cat ill! Strong words to be had!"
0	" One of our two carp died today. He is more than 2 feet long and looked healthy otherwise.It has been really hot here, not enough oxygen."
0	"one point!!"
0	"one session in the gym and I'm having problems with my leg again (slipped disc = sciatic pain). Will have to us my stick this week (("
0	"onoes sunburn!"
1	"ooh such a lovely morning! xoxo"
0	"ouchh i poked my eye."
0	"our internet is ''experiencing service interuption''.                              KJS"
0	"- out for a late night cigarette. Can't sleep."
0	"over it"
0	"owireee"
0	"pain errrg! stupid cold and stupid people confusing me!"
1	"Paranoid LOOOOOOOOOVe that song @jonasbrothers Good job! AMAZING!! http://bit.ly/Qqaqp"
0	"parents are back. haha"
0	" parents have fucked off to the beach without me. I hate hot weather when i'm revising ahhhhh, I need tomorrow."
1	" party, the sats+pixie24th party, bbq, party ! &quot;vacation&quot; w the bestie, forrrrreal dude! xx"
1	"Patrick Wolf came on to introduce Serafina!!! x x"
1	"Perfectly cooked half-boiled eggs + my favourite spoon and that home-brand dark soya sauce makes my day!"
0	" phone on the verge of dying - smartphone indeed, come on guys build a better battery #G1"
1	"picking up new mcfly tickets at the venue. SO EFFING EXCITED. i nearly cried with relief. haha."
0	"- PLEASE keep my roommate, Dominic, in your prayers. He's back in the hospital having surgery again. "
0	"please talk to me."
1	"Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554"
0	"point still not taken..."
0	"poker wont work"
1	"-- ponte winery in temecula has amazing wines! you should go out there and try it!  love love the beverino. cheers!"
0	"Pool still closed.  We will take another look at 3 pm.  Please check back."
0	" poor Aidan, I wanted u 2 win"
0	"poor uncle james pleease get better  ;-("
0	"poos Farrah. her last 3 years have been soooo sad."
1	" POSITIVITY: Inspiration From O Magazine: In a world full of negativity, it is sometimes hard to stay positive.. http://bit.ly/10SMJp"
0	"preordered new iPhone and saw it just went out today from Apple and not getting here until the 22nd... which mens the 23rd - Bummer!"
0	"pretty sad right now"
0	"Put on way to much make-up trying to hide the fact that I'm sick. I hope my boss doesn't send me home early again!!"
0	"- quh'nite twitters ! uqhh qotta qet up at 6 for work."
1	"im not going to school today!"
0	"im not sure if im up for the premiere of the song"
0	"I'm not tall enough to collect the oranges from my tree. I want my fresh orange juice!"
1	"I'm off to sleep!!  Goodnight tweetts  enjoy your day!!  xxx"
0	"Im out for tonight! Talk to yall later!"
1	"im pretty sure it would fit into my pants as well!! @beaulieu85 its amazing but i jus found my tiny lil greg guy that i got from pbmall"
1	"I'm rollin ova here smh caus I can imagine my daughter doin that rite now n she jumps sumtime too lol"
0	"im sad all the good phones are over 100 dollars. and I can only spend 100 dollars."
0	"im sad i hate relationships they suck"
0	"im sad im suppose to b off today but i gotta go to wrk!!!"
0	" I'm sad. Idk why you're bothering me, but you are. Which makes me feel worse, because I'm being a bitch to you. &amp; you don't deserve it."
0	"im sad....hubby had a show tonight at club Rocks and the babies are sleeping so im all alone"
0	"I'm seriously not feelin the BB10 vibe this year. That eviction lacked something.."
0	" I'm sick, very sick, its not good.."
0	"im sleepy... about to go home and take a nap"
1	"I'm smiling because I lost! I lost 24 lbs. so far! Join the thousands of losers! http://bit.ly/vWDW2"
1	"im so awesome"
0	" I'm so bored, and I have exams next week &gt; and I feel ill  lol everyone feel sympathetic for me ;-)"
1	"im so excited!"
1	"IM SO FUCKING RAD! *points at last tweet* only missed 3 TT's  which happen to be: #e3 #clothdiapers and JBARSODMG HAHA DONE!"
1	"I'm so happy right now .. &amp; I have no idea why"
0	"- I'm so mad at my mom for not letting me and @amandambryant road trip to Iowa in July to see @VARSITYFC and @vfactory"
0	"im so sad.. sister is leaving for across the country tmr.."
0	"I'm so sorry for your loss. @yeokerlinexd"
0	"I'm so tired that I can't sleep!  What the F?!"
0	"im sorry I thought u name was sadie shame on me"
0	" Im sorry Marena. If you liked scary movies, I'd say come with me."
0	" i'm sorry your team couldn't hit today, King Felix. You pitched a great game."
0	"I'm sorry! I hope Rumi feels better soon. Hang in there. OOXX"
0	"I'm still tired. I think Il make some coffee. Hopefully it keeps me up. z.z"
0	"I'm still tired. I think I'll make some coffee. Hopefully it'll keep me up."
0	" im stressed. this wind is just... killing my vibe. also, im like breaking out in pimples, gross, and i dont know whyyyyy. ugh shoot me!"
0	"I'm struggling 2 learn"
0	"I'm supposed to feel better. Atleast I think its over. No more secrets. EVERYTHING is out in the open."
0	" im sure i'll do something in the next day or two that will set them off and even though theyve done worse, i'll be the bad guy. "
1	" I'm surprisingly happy, and people who make rumours obviously don't have a life"
1	"im the happiest i could ever be !  baby stayed with me at my elementary school  i love you babe."
0	"im the only one with an ipod full of pictures!"
0	"- R.I.P Granddad... Five Years Today... Miss You Loads Grumps  xxx"
0	" R.I.P. to my ipod, officially. Dang. The battery actually smoked (trying to fix headphone jack). Sucked it up &amp; ordered a new one. Blah"
0	" raining again... in library atm, going with nana to pics at 11, and then going to concert at the college tonight. busy life i do lead "
1	"random silly texts from great friends makes face and tummy hurt from laughing too much... simple mind simple pleasures lol"
0	"Realized that ManagingOnlineForums hasn't been reviewed on AMZN in May! I'd love if someone would share their thoughts! http://is.gd/JolG"
0	"reallly wish the trampoline wasnt soaked right now .."
1	"really lol"
0	"really needs $ and needs to save alot"
0	"really really sad! one of my best friend's left school today! i'll be seeing him in the summer holidays though"
0	"really sad!! Tried to extend my stay in Hawaii but it didn't work out. Ahhh! I don't want to leave. I'm not looking forward 2 coming home"
0	"re-bandaged &amp; back to the regular vet tomorrow to fix their mistake. inner tie has come loose to create internal bleeding that is leaking"
0	"red wings are gonna win again..."
0	" reinstalling WoW, I was so weak..."
1	"Relay for lifee!"
0	"- Reruns of &quot;House&quot; that have Kal Penn in them make me sad"
1	"- revised biochemistry a bit - now taking a break - I've deserved it!  Letting go a bit XD"
0	"right now i so hate life."
0	" RIP BRIEANA PAIGE HOPSTAKEN : MARCH 1ST, 2009 - APRIL 30TH 2009. love you and miss you..."
0	"Roommate reunion and im is stupid NEW MEXICO"
0	"- Roselyn Sanchez is SO BEAUTIFULLL"
1	"- s.a.ts      - studio - jess's  killah Q is back where the fuck is you"
0	"sad  sad  ~* MgoneWild *~"
0	"sad awkwardness"
0	"sad cuz i can't put twitter on my Aim info"
0	"sad face twitter's messed up my page"
0	"sad face."
0	"sad now......."
0	"- sad she won't be able to see Little Brother at Jazz Cafe on 1st July  However, I will NOT miss Eric Roberson on 8th/9th of October."
0	"- sad that i'm not going pub quiz boozing again this week.  will have to settle for a bottle of ale and a movie"
0	"Sad that Sunset Rubdown is sold out"
0	"sad times in the hill"
0	"sad to see friends go... Have a good drive back to Washington state Standfield Family. See you again soon!"
0	"sat in water"
0	"- scared soo bad. needs a cuddle buddy.  oh man. ash is asleep and its daaaark! AAHHH!!! alien leg!"
0	" school/band/maths/music lessons :,("
0	" secretly fighting over boys , secretly Jealous of there 'flirting' .. Hmm , i'm sick of it  and i can't go any longer. Sorry hun. . ."
0	"see my depseration here?? lmao - btu  really its not funny. FML &quot;/"
0	"she just plain freaks me out....."
1	"she makes all the bullish worth it http://mypict.me/2NIU"
0	"I'm too tired for 21 more days of this; I miss you&lt;3"
1	"I'm very very happy!!!!!!!!!!! ;-)....Lalalalala I'm in my Taylor Lautner World haha!!!!!!!!"
0	"Imma just twitter away at 4am in the morning!lol"
1	"in a good mood"
1	"In a good mood."
0	"- In bed watchin 'BTVS' wiv an achey head"
1	"- In case you missed it, check the new love on the bloggety! http://www.studiofourblog.com/  Leave comments to let me know what'ya think! "
0	"in one hour im going to do a french exam :S im nervous aaahh!!!!!!"
0	"iPhone update 3.0 won't work for me ;( I keep getting a message popping up say the server was disconected  No jailbreak yet either ;("
0	"- is a little upset at this hair thing ..      work tonight , wendy's anyone ?"
0	"is an awesome band. (it's pronounced &quot;colonopenbracket&quot; fyi."
1	"is anyone as turned on as i am?"
0	"is cold"
1	"-- is doing alright this morning ! &amp; lovees Calculating Collapse"
0	"is it bad?"
1	"- is it me OR is jeremih a lil cutie ...  ... http://bit.ly/15tP6e"
1	"-- is juss chillin' outz listenin' to dem mad tunes.. beautiful night n feelin' goooood.. n waitin' 4 cuz to come on over.."
0	"is missing him already"
